filename,i,run_time,total_loss,content_loss,style_loss,learning_rate,iters,alpha,beta,noise_ratio,optimizer,new_width,pool_method,pool_stride,last_style_loss_layer_w,style_num_layers,content_layer_num
tubingen_composition7_w300_i300_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,300,0,4.848348062285824e+16,0.05324023589491844,4848348.0,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,400,0,3.462701418283008e+16,0.05394520238041878,3462701.5,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,500,0,2.7055989714845696e+16,0.05452704057097435,2705599.0,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,600,0,2.230207080352973e+16,0.05504484847187996,2230207.0,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,700,0,1.9005816547835904e+16,0.05551238730549812,1900581.75,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,800,0,1.6575601645191168e+16,0.05590033531188965,1657560.125,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,900,0,1.4716730135805952e+16,0.056229595094919205,1471673.0,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.1.jpg,1000,0.06477320051193237,1.4716730135805952e+16,0.056229595094919205,1471673.0,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,0,0,819862700032.0,0.01161267701536417,819862720.0,1.0,1000,1,1000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,100,0,17917366272.0,0.049697767943143845,17917366.0,1.0,1000,1,1000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,200,0,7666449408.0,0.052127860486507416,7666449.5,1.0,1000,1,1000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,300,0,4604504064.0,0.05323321744799614,4604504.0,1.0,1000,1,1000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,400,0,3305238528.0,0.05405613034963608,3305238.5,1.0,1000,1,1000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,500,0,2614224896.0,0.05470488220453262,2614225.0,1.0,1000,1,1000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,600,0,2172074496.0,0.05526448041200638,2172074.5,1.0,1000,1,1000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,700,0,1858163456.0,0.055782828480005264,1858163.5,1.0,1000,1,1000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,800,0,1621662720.0,0.05623140558600426,1621662.75,1.0,1000,1,1000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,900,0,1437444480.0,0.056602537631988525,1437444.5,1.0,1000,1,1000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.1.jpg,1000,0.06477465462684631,1437444480.0,0.056602537631988525,1437444.5,1.0,1000,1,1000,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,0,0,819933.9375,0.011576888151466846,819933888.0,1.0,1000,1,0.001,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,100,0,18485.470703125,0.05004477500915527,18485420.0,1.0,1000,1,0.001,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,200,0,8008.8330078125,0.05257117748260498,8008780.0,1.0,1000,1,0.001,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,300,0,4718.8388671875,0.053830377757549286,4718785.0,1.0,1000,1,0.001,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,400,0,3373.747314453125,0.05465378984808922,3373692.5,1.0,1000,1,0.001,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,500,0,2638.79443359375,0.05525011941790581,2638739.25,1.0,1000,1,0.001,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,600,0,2175.996337890625,0.05573275685310364,2175940.5,1.0,1000,1,0.001,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,700,0,1856.342529296875,0.05613287165760994,1856286.25,1.0,1000,1,0.001,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,800,0,1619.479736328125,0.05645204707980156,1619423.25,1.0,1000,1,0.001,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,900,0,1437.6754150390625,0.056692320853471756,1437618.75,1.0,1000,1,0.001,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.1.jpg,1000,0.06496279835700988,1437.6754150390625,0.056692320853471756,1437618.75,1.0,1000,1,0.001,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,0,0,0.0959923043847084,0.011648476123809814,843438272.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,100,0,0.035720065236091614,0.015704456716775894,200156096.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,200,0,0.02673293650150299,0.016995102167129517,97378352.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,300,0,0.02398451790213585,0.016305219382047653,76792992.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,400,0,0.022511698305606842,0.015708398073911667,68033008.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,500,0,0.02157650515437126,0.015259956941008568,63165476.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,600,0,0.020931284874677658,0.014911974780261517,60193092.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,700,0,0.02046651765704155,0.01463502086699009,58314968.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,800,0,0.02011064812541008,0.014395379461348057,57152696.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.0.jpg,900,0,0.019835691899061203,0.01420246809720993,56332232.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl4_cln4_time0.1.jpg,1000,0.06491875314712524,0.019835691899061203,0.01420246809720993,56332232.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,4,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,0,0,8.201200606732354e+18,0.01164122112095356,820120064.0,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,100,0,1.833068333713326e+17,0.04967411607503891,18330684.0,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,200,0,7.976015402683597e+16,0.052466101944446564,7976015.0,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,300,0,4.700488659160269e+16,0.05364294722676277,4700488.5,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,400,0,3.3301205023195136e+16,0.05445737764239311,3330120.5,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,500,0,2.596855553510605e+16,0.055087026208639145,2596855.5,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,600,0,2.13721330745344e+16,0.05559098348021507,2137213.25,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,700,0,1.8143921838227456e+16,0.056046098470687866,1814392.25,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,800,0,1.5777517264699392e+16,0.05645821616053581,1577751.75,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,900,0,1.3959813016846336e+16,0.056812576949596405,1395981.25,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta10000000000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.1.jpg,1000,0.08363964557647705,1.3959813016846336e+16,0.056812576949596405,1395981.25,1.0,1000,1,10000000000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,0,0,820608892928.0,0.011538448743522167,820608896.0,1.0,1000,1,1000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,100,0,18579615744.0,0.04969222471117973,18579616.0,1.0,1000,1,1000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,200,0,7936171008.0,0.05206277221441269,7936171.0,1.0,1000,1,1000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,300,0,4688802304.0,0.05318154767155647,4688802.5,1.0,1000,1,1000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,400,0,3331839744.0,0.05399799346923828,3331839.75,1.0,1000,1,1000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,500,0,2604972288.0,0.05456482246518135,2604972.25,1.0,1000,1,1000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,600,0,2150774528.0,0.055026791989803314,2150774.5,1.0,1000,1,1000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,700,0,1835266432.0,0.055424291640520096,1835266.375,1.0,1000,1,1000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,800,0,1602431360.0,0.05578766018152237,1602431.375,1.0,1000,1,1000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,900,0,1424447744.0,0.05612272396683693,1424447.75,1.0,1000,1,1000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta1000_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.1.jpg,1000,0.0837207567691803,1424447744.0,0.05612272396683693,1424447.75,1.0,1000,1,1000,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,0,0,819748.375,0.01151645090430975,819748352.0,1.0,1000,1,0.001,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,100,0,18896.25390625,0.04943723604083061,18896204.0,1.0,1000,1,0.001,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,200,0,7883.0478515625,0.05214736610651016,7882995.0,1.0,1000,1,0.001,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,300,0,4695.5322265625,0.05328625813126564,4695479.0,1.0,1000,1,0.001,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,400,0,3354.673828125,0.05401042476296425,3354619.75,1.0,1000,1,0.001,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,500,0,2631.65234375,0.05460086092352867,2631597.5,1.0,1000,1,0.001,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,600,0,2173.23291015625,0.0550822988152504,2173177.75,1.0,1000,1,0.001,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,700,0,1852.3363037109375,0.05548291280865669,1852280.625,1.0,1000,1,0.001,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,800,0,1613.5072021484375,0.05584574490785599,1613451.375,1.0,1000,1,0.001,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,900,0,1429.8612060546875,0.056174106895923615,1429805.0,1.0,1000,1,0.001,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta0.001_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.1.jpg,1000,0.08365366339683533,1429.8612060546875,0.056174106895923615,1429805.0,1.0,1000,1,0.001,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i0_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,0,0,0.09592866897583008,0.011588666588068008,843400000.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i100_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,100,0,0.03562767803668976,0.015856774523854256,197709008.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i200_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,200,0,0.026743672788143158,0.016954274848103523,97893968.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i300_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,300,0,0.024028373882174492,0.016271987929940224,77563864.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i400_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,400,0,0.02255118452012539,0.015710247680544853,68409368.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i500_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,500,0,0.02160590887069702,0.015270779840648174,63351280.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i600_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,600,0,0.020957525819540024,0.014915721490979195,60418032.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i700_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,700,0,0.020482081919908524,0.014620491303503513,58615908.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i800_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,800,0,0.020126234740018845,0.014388260431587696,57379744.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i900_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.0.jpg,900,0,0.01984895020723343,0.014197020791471004,56519288.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,5,4
tubingen_composition7_w300_i1000_lr1.0_alpha1_beta1e-10_nr0.6_adam_avg_ps2_sllw0.2_snl5_cln4_time0.1.jpg,1000,0.08359108567237854,0.01984895020723343,0.014197020791471004,56519288.0,1.0,1000,1,1e-10,0.6,adam,300,avg,2,,5,4
